,size,sparsity,min,max,start,end,hardware
1916,7500,0.0,50,10000,2024-09-19 23:31:53+00:00,2024-09-19 23:35:02+00:00,4_8
1917,7500,0.25,1,100,2024-09-19 23:35:07+00:00,2024-09-19 23:38:15+00:00,4_8
1918,7500,0.25,1,1000,2024-09-19 23:38:19+00:00,2024-09-19 23:41:28+00:00,4_8
1919,7500,0.25,1,10000,2024-09-19 23:41:33+00:00,2024-09-19 23:44:43+00:00,4_8
1920,7500,0.25,10,100,2024-09-19 23:44:47+00:00,2024-09-19 23:47:55+00:00,4_8
1921,7500,0.25,10,1000,2024-09-19 23:47:59+00:00,2024-09-19 23:51:09+00:00,4_8
1922,7500,0.25,10,10000,2024-09-19 23:51:14+00:00,2024-09-19 23:54:25+00:00,4_8
1923,7500,0.25,50,100,2024-09-19 23:54:29+00:00,2024-09-19 23:57:39+00:00,4_8
1924,7500,0.25,50,1000,2024-09-19 23:57:44+00:00,2024-09-20 00:00:54+00:00,4_8
1925,7500,0.25,50,10000,2024-09-20 00:00:59+00:00,2024-09-20 00:04:08+00:00,4_8
1926,7500,0.5,1,100,2024-09-20 00:04:13+00:00,2024-09-20 00:07:22+00:00,4_8
1927,7500,0.5,1,1000,2024-09-20 00:07:27+00:00,2024-09-20 00:10:37+00:00,4_8
1928,7500,0.5,1,10000,2024-09-20 00:10:42+00:00,2024-09-20 00:13:55+00:00,4_8
1929,7500,0.5,10,100,2024-09-20 00:14:00+00:00,2024-09-20 00:17:15+00:00,4_8
1930,7500,0.5,10,1000,2024-09-20 00:17:20+00:00,2024-09-20 00:20:38+00:00,4_8
1931,7500,0.5,10,10000,2024-09-20 00:20:44+00:00,2024-09-20 00:23:58+00:00,4_8
1932,7500,0.5,50,100,2024-09-20 00:24:04+00:00,2024-09-20 00:27:29+00:00,4_8
1933,7500,0.5,50,1000,2024-09-20 00:27:34+00:00,2024-09-20 00:30:49+00:00,4_8
1934,7500,0.5,50,10000,2024-09-20 00:30:54+00:00,2024-09-20 00:34:10+00:00,4_8
1935,7500,0.75,1,100,2024-09-20 00:34:15+00:00,2024-09-20 00:37:31+00:00,4_8
1936,7500,0.75,1,1000,2024-09-20 00:37:37+00:00,2024-09-20 00:40:53+00:00,4_8
1937,7500,0.75,1,10000,2024-09-20 00:40:59+00:00,2024-09-20 00:44:15+00:00,4_8
1938,7500,0.75,10,100,2024-09-20 00:44:21+00:00,2024-09-20 00:47:35+00:00,4_8
1939,7500,0.75,10,1000,2024-09-20 00:47:41+00:00,2024-09-20 00:50:57+00:00,4_8
1940,7500,0.75,10,10000,2024-09-20 00:51:04+00:00,2024-09-20 00:54:19+00:00,4_8
1941,7500,0.75,50,100,2024-09-20 00:54:26+00:00,2024-09-20 00:57:40+00:00,4_8
1942,7500,0.75,50,1000,2024-09-20 00:57:45+00:00,2024-09-20 01:01:00+00:00,4_8
1943,7500,0.75,50,10000,2024-09-20 01:01:06+00:00,2024-09-20 01:04:22+00:00,4_8
1944,10000,0.0,1,100,2024-09-20 01:04:30+00:00,2024-09-20 01:12:15+00:00,4_8
1945,10000,0.0,1,1000,2024-09-20 01:12:22+00:00,2024-09-20 01:20:07+00:00,4_8
1946,10000,0.0,1,10000,2024-09-20 01:20:14+00:00,2024-09-20 01:28:00+00:00,4_8
1947,10000,0.0,10,100,2024-09-20 01:28:08+00:00,2024-09-20 01:35:55+00:00,4_8
1948,10000,0.0,10,1000,2024-09-20 01:36:02+00:00,2024-09-20 01:43:48+00:00,4_8
1949,10000,0.0,10,10000,2024-09-20 01:43:57+00:00,2024-09-20 01:51:42+00:00,4_8
1950,10000,0.0,50,100,2024-09-20 01:51:49+00:00,2024-09-20 01:59:36+00:00,4_8
1951,10000,0.0,50,1000,2024-09-20 01:59:44+00:00,2024-09-20 02:07:30+00:00,4_8
1952,10000,0.0,50,10000,2024-09-20 02:07:38+00:00,2024-09-20 02:15:25+00:00,4_8
1953,10000,0.25,1,100,2024-09-20 02:15:34+00:00,2024-09-20 02:23:22+00:00,4_8
1954,10000,0.25,1,1000,2024-09-20 02:23:31+00:00,2024-09-20 02:31:16+00:00,4_8
1955,10000,0.25,1,10000,2024-09-20 02:31:26+00:00,2024-09-20 02:39:12+00:00,4_8
1956,10000,0.25,10,100,2024-09-20 02:39:21+00:00,2024-09-20 02:47:08+00:00,4_8
1957,10000,0.25,10,1000,2024-09-20 02:47:17+00:00,2024-09-20 02:55:04+00:00,4_8
1958,10000,0.25,10,10000,2024-09-20 02:55:14+00:00,2024-09-20 03:03:08+00:00,4_8
1959,10000,0.25,50,100,2024-09-20 03:03:17+00:00,2024-09-20 03:11:06+00:00,4_8
1960,10000,0.25,50,1000,2024-09-20 03:11:14+00:00,2024-09-20 03:19:00+00:00,4_8
1961,10000,0.25,50,10000,2024-09-20 03:19:09+00:00,2024-09-20 03:26:59+00:00,4_8
1962,10000,0.5,1,100,2024-09-20 03:27:08+00:00,2024-09-20 03:34:55+00:00,4_8
1963,10000,0.5,1,1000,2024-09-20 03:35:05+00:00,2024-09-20 03:42:51+00:00,4_8
1964,10000,0.5,1,10000,2024-09-20 03:43:01+00:00,2024-09-20 03:50:50+00:00,4_8
1965,10000,0.5,10,100,2024-09-20 03:51:00+00:00,2024-09-20 03:58:49+00:00,4_8
1966,10000,0.5,10,1000,2024-09-20 03:58:59+00:00,2024-09-20 04:06:45+00:00,4_8
1967,10000,0.5,10,10000,2024-09-20 04:06:55+00:00,2024-09-20 04:14:47+00:00,4_8
1968,10000,0.5,50,100,2024-09-20 04:14:57+00:00,2024-09-20 04:22:43+00:00,4_8
1969,10000,0.5,50,1000,2024-09-20 04:22:53+00:00,2024-09-20 04:30:39+00:00,4_8
1970,10000,0.5,50,10000,2024-09-20 04:30:49+00:00,2024-09-20 04:38:36+00:00,4_8
1971,10000,0.75,1,100,2024-09-20 04:38:47+00:00,2024-09-20 04:46:33+00:00,4_8
1972,10000,0.75,1,1000,2024-09-20 04:46:42+00:00,2024-09-20 04:54:30+00:00,4_8
1973,10000,0.75,1,10000,2024-09-20 04:54:41+00:00,2024-09-20 05:02:26+00:00,4_8
1974,10000,0.75,10,100,2024-09-20 05:02:36+00:00,2024-09-20 05:10:22+00:00,4_8
1975,10000,0.75,10,1000,2024-09-20 05:10:32+00:00,2024-09-20 05:18:20+00:00,4_8
1976,10000,0.75,10,10000,2024-09-20 05:18:31+00:00,2024-09-20 05:26:18+00:00,4_8
1977,10000,0.75,50,100,2024-09-20 05:26:29+00:00,2024-09-20 05:34:15+00:00,4_8
1978,10000,0.75,50,1000,2024-09-20 05:34:26+00:00,2024-09-20 05:42:14+00:00,4_8
1979,10000,0.75,50,10000,2024-09-20 05:42:25+00:00,2024-09-20 05:50:12+00:00,4_8
1980,12500,0.0,1,100,2024-09-20 05:50:24+00:00,2024-09-20 06:05:07+00:00,4_8
1981,12500,0.0,1,1000,2024-09-20 06:05:18+00:00,2024-09-20 06:19:40+00:00,4_8
1982,12500,0.0,1,10000,2024-09-20 06:19:53+00:00,2024-09-20 06:34:33+00:00,4_8
1983,12500,0.0,10,100,2024-09-20 06:34:45+00:00,2024-09-20 06:49:25+00:00,4_8
1984,12500,0.0,10,1000,2024-09-20 06:49:36+00:00,2024-09-20 07:04:18+00:00,4_8
1985,12500,0.0,10,10000,2024-09-20 07:04:31+00:00,2024-09-20 07:19:18+00:00,4_8
1986,12500,0.0,50,100,2024-09-20 07:19:31+00:00,2024-09-20 07:34:19+00:00,4_8
1987,12500,0.0,50,1000,2024-09-20 07:34:32+00:00,2024-09-20 07:49:16+00:00,4_8
1988,12500,0.0,50,10000,2024-09-20 07:49:29+00:00,2024-09-20 08:04:08+00:00,4_8
1989,12500,0.25,1,100,2024-09-20 08:04:21+00:00,2024-09-20 08:18:59+00:00,4_8
1990,12500,0.25,1,1000,2024-09-20 08:19:12+00:00,2024-09-20 08:34:08+00:00,4_8
1991,12500,0.25,1,10000,2024-09-20 08:34:23+00:00,2024-09-20 08:49:29+00:00,4_8
1992,12500,0.25,10,100,2024-09-20 08:49:43+00:00,2024-09-20 09:04:47+00:00,4_8
1993,12500,0.25,10,1000,2024-09-20 09:05:02+00:00,2024-09-20 09:20:03+00:00,4_8
1994,12500,0.25,10,10000,2024-09-20 09:20:18+00:00,2024-09-20 09:35:25+00:00,4_8
1995,12500,0.25,50,100,2024-09-20 09:35:40+00:00,2024-09-20 09:50:22+00:00,4_8
1996,12500,0.25,50,1000,2024-09-20 09:50:35+00:00,2024-09-20 10:05:06+00:00,4_8
1997,12500,0.25,50,10000,2024-09-20 10:05:20+00:00,2024-09-20 10:19:50+00:00,4_8
1998,12500,0.5,1,100,2024-09-20 10:20:05+00:00,2024-09-20 10:34:38+00:00,4_8
1999,12500,0.5,1,1000,2024-09-20 10:34:52+00:00,2024-09-20 10:49:25+00:00,4_8
2000,12500,0.5,1,10000,2024-09-20 10:49:41+00:00,2024-09-20 11:04:18+00:00,4_8
2001,12500,0.5,10,100,2024-09-20 11:04:33+00:00,2024-09-20 11:19:06+00:00,4_8
2002,12500,0.5,10,1000,2024-09-20 11:19:20+00:00,2024-09-20 11:34:00+00:00,4_8
2003,12500,0.5,10,10000,2024-09-20 11:34:15+00:00,2024-09-20 11:48:53+00:00,4_8
2004,12500,0.5,50,100,2024-09-20 11:49:08+00:00,2024-09-20 12:03:43+00:00,4_8
2005,12500,0.5,50,1000,2024-09-20 12:03:57+00:00,2024-09-20 12:18:37+00:00,4_8
2006,12500,0.5,50,10000,2024-09-20 12:18:53+00:00,2024-09-20 12:33:32+00:00,4_8
2007,12500,0.75,1,100,2024-09-20 12:33:48+00:00,2024-09-20 12:48:20+00:00,4_8
2008,12500,0.75,1,1000,2024-09-20 12:48:35+00:00,2024-09-20 13:03:00+00:00,4_8
2009,12500,0.75,1,10000,2024-09-27 23:00:05+00:00,2024-09-27 23:14:15+00:00,4_8
2010,12500,0.75,10,100,2024-09-27 23:14:30+00:00,2024-09-27 23:28:39+00:00,4_8
2011,12500,0.75,10,1000,2024-09-27 23:28:53+00:00,2024-09-27 23:42:51+00:00,4_8
2012,12500,0.75,10,10000,2024-09-27 23:43:06+00:00,2024-09-27 23:57:16+00:00,4_8
2013,12500,0.75,50,100,2024-09-27 23:57:31+00:00,2024-09-28 00:11:47+00:00,4_8
2014,12500,0.75,50,1000,2024-09-28 00:12:01+00:00,2024-09-28 00:26:11+00:00,4_8
2015,12500,0.75,50,10000,2024-09-28 00:26:27+00:00,2024-09-28 00:40:37+00:00,4_8
2016,100,0.0,1,100,2024-09-19 16:20:01+00:00,2024-09-19 16:20:03+00:00,8_8
2017,100,0.0,1,1000,2024-09-19 16:20:03+00:00,2024-09-19 16:20:04+00:00,8_8
2018,100,0.0,1,10000,2024-09-19 16:20:04+00:00,2024-09-19 16:20:05+00:00,8_8
2019,100,0.0,10,100,2024-09-19 16:20:05+00:00,2024-09-19 16:20:07+00:00,8_8
2020,100,0.0,10,1000,2024-09-19 16:20:07+00:00,2024-09-19 16:20:08+00:00,8_8
2021,100,0.0,10,10000,2024-09-19 16:20:08+00:00,2024-09-19 16:20:09+00:00,8_8
2022,100,0.0,50,100,2024-09-19 16:20:09+00:00,2024-09-19 16:20:11+00:00,8_8
2023,100,0.0,50,1000,2024-09-19 16:20:11+00:00,2024-09-19 16:20:12+00:00,8_8
2024,100,0.0,50,10000,2024-09-19 16:20:12+00:00,2024-09-19 16:20:14+00:00,8_8
2025,100,0.25,1,100,2024-09-19 16:20:14+00:00,2024-09-19 16:20:15+00:00,8_8
2026,100,0.25,1,1000,2024-09-19 16:20:15+00:00,2024-09-19 16:20:16+00:00,8_8
2027,100,0.25,1,10000,2024-09-19 16:20:16+00:00,2024-09-19 16:20:18+00:00,8_8
2028,100,0.25,10,100,2024-09-19 16:20:18+00:00,2024-09-19 16:20:19+00:00,8_8
2029,100,0.25,10,1000,2024-09-19 16:20:19+00:00,2024-09-19 16:20:21+00:00,8_8
2030,100,0.25,10,10000,2024-09-19 16:20:21+00:00,2024-09-19 16:20:22+00:00,8_8
2031,100,0.25,50,100,2024-09-19 16:20:22+00:00,2024-09-19 16:20:24+00:00,8_8
2032,100,0.25,50,1000,2024-09-19 16:20:24+00:00,2024-09-19 16:20:25+00:00,8_8
2033,100,0.25,50,10000,2024-09-19 16:20:25+00:00,2024-09-19 16:20:26+00:00,8_8
2034,100,0.5,1,100,2024-09-19 16:20:26+00:00,2024-09-19 16:20:28+00:00,8_8
2035,100,0.5,1,1000,2024-09-19 16:20:28+00:00,2024-09-19 16:20:29+00:00,8_8
2036,100,0.5,1,10000,2024-09-19 16:20:29+00:00,2024-09-19 16:20:30+00:00,8_8
2037,100,0.5,10,100,2024-09-19 16:20:30+00:00,2024-09-19 16:20:32+00:00,8_8
2038,100,0.5,10,1000,2024-09-19 16:20:32+00:00,2024-09-19 16:20:33+00:00,8_8
2039,100,0.5,10,10000,2024-09-19 16:20:33+00:00,2024-09-19 16:20:34+00:00,8_8
2040,100,0.5,50,100,2024-09-19 16:20:34+00:00,2024-09-19 16:20:36+00:00,8_8
2041,100,0.5,50,1000,2024-09-19 16:20:36+00:00,2024-09-19 16:20:37+00:00,8_8
2042,100,0.5,50,10000,2024-09-19 16:20:37+00:00,2024-09-19 16:20:38+00:00,8_8
2043,100,0.75,1,100,2024-09-19 16:20:38+00:00,2024-09-19 16:20:40+00:00,8_8
2044,100,0.75,1,1000,2024-09-19 16:20:40+00:00,2024-09-19 16:20:41+00:00,8_8
2045,100,0.75,1,10000,2024-09-19 16:20:41+00:00,2024-09-19 16:20:43+00:00,8_8
2046,100,0.75,10,100,2024-09-19 16:20:43+00:00,2024-09-19 16:20:44+00:00,8_8
2047,100,0.75,10,1000,2024-09-19 16:20:44+00:00,2024-09-19 16:20:45+00:00,8_8
2048,100,0.75,10,10000,2024-09-19 16:20:45+00:00,2024-09-19 16:20:47+00:00,8_8
2049,100,0.75,50,100,2024-09-19 16:20:47+00:00,2024-09-19 16:20:48+00:00,8_8
2050,100,0.75,50,1000,2024-09-19 16:20:48+00:00,2024-09-19 16:20:49+00:00,8_8
2051,100,0.75,50,10000,2024-09-19 16:20:49+00:00,2024-09-19 16:20:51+00:00,8_8
2052,200,0.0,1,100,2024-09-19 16:20:51+00:00,2024-09-19 16:20:52+00:00,8_8
2053,200,0.0,1,1000,2024-09-19 16:20:52+00:00,2024-09-19 16:20:54+00:00,8_8
2054,200,0.0,1,10000,2024-09-19 16:20:54+00:00,2024-09-19 16:20:55+00:00,8_8
2055,200,0.0,10,100,2024-09-19 16:20:55+00:00,2024-09-19 16:20:57+00:00,8_8
2056,200,0.0,10,1000,2024-09-19 16:20:57+00:00,2024-09-19 16:20:58+00:00,8_8
2057,200,0.0,10,10000,2024-09-19 16:20:58+00:00,2024-09-19 16:21:00+00:00,8_8
2058,200,0.0,50,100,2024-09-19 16:21:00+00:00,2024-09-19 16:21:01+00:00,8_8
2059,200,0.0,50,1000,2024-09-19 16:21:01+00:00,2024-09-19 16:21:03+00:00,8_8
2060,200,0.0,50,10000,2024-09-19 16:21:03+00:00,2024-09-19 16:21:04+00:00,8_8
2061,200,0.25,1,100,2024-09-19 16:21:04+00:00,2024-09-19 16:21:06+00:00,8_8
2062,200,0.25,1,1000,2024-09-19 16:21:06+00:00,2024-09-19 16:21:07+00:00,8_8
2063,200,0.25,1,10000,2024-09-19 16:21:07+00:00,2024-09-19 16:21:09+00:00,8_8
2064,200,0.25,10,100,2024-09-19 16:21:09+00:00,2024-09-19 16:21:10+00:00,8_8
2065,200,0.25,10,1000,2024-09-19 16:21:10+00:00,2024-09-19 16:21:12+00:00,8_8
2066,200,0.25,10,10000,2024-09-19 16:21:12+00:00,2024-09-19 16:21:13+00:00,8_8
2067,200,0.25,50,100,2024-09-19 16:21:13+00:00,2024-09-19 16:21:15+00:00,8_8
2068,200,0.25,50,1000,2024-09-19 16:21:15+00:00,2024-09-19 16:21:16+00:00,8_8
2069,200,0.25,50,10000,2024-09-19 16:21:16+00:00,2024-09-19 16:21:17+00:00,8_8
2070,200,0.5,1,100,2024-09-19 16:21:17+00:00,2024-09-19 16:21:19+00:00,8_8
2071,200,0.5,1,1000,2024-09-19 16:21:19+00:00,2024-09-19 16:21:20+00:00,8_8
2072,200,0.5,1,10000,2024-09-19 16:21:20+00:00,2024-09-19 16:21:22+00:00,8_8
2073,200,0.5,10,100,2024-09-19 16:21:22+00:00,2024-09-19 16:21:24+00:00,8_8
2074,200,0.5,10,1000,2024-09-19 16:21:24+00:00,2024-09-19 16:21:26+00:00,8_8
2075,200,0.5,10,10000,2024-09-19 16:21:26+00:00,2024-09-19 16:21:27+00:00,8_8
2076,200,0.5,50,100,2024-09-19 16:21:27+00:00,2024-09-19 16:21:29+00:00,8_8
2077,200,0.5,50,1000,2024-09-19 16:21:29+00:00,2024-09-19 16:21:30+00:00,8_8
2078,200,0.5,50,10000,2024-09-19 16:21:30+00:00,2024-09-19 16:21:32+00:00,8_8
2079,200,0.75,1,100,2024-09-19 16:21:32+00:00,2024-09-19 16:21:33+00:00,8_8
2080,200,0.75,1,1000,2024-09-19 16:21:33+00:00,2024-09-19 16:21:35+00:00,8_8
2081,200,0.75,1,10000,2024-09-19 16:21:35+00:00,2024-09-19 16:21:36+00:00,8_8
2082,200,0.75,10,100,2024-09-19 16:21:36+00:00,2024-09-19 16:21:38+00:00,8_8
2083,200,0.75,10,1000,2024-09-19 16:21:38+00:00,2024-09-19 16:21:39+00:00,8_8
2084,200,0.75,10,10000,2024-09-19 16:21:39+00:00,2024-09-19 16:21:41+00:00,8_8
2085,200,0.75,50,100,2024-09-19 16:21:41+00:00,2024-09-19 16:21:42+00:00,8_8
2086,200,0.75,50,1000,2024-09-19 16:21:42+00:00,2024-09-19 16:21:44+00:00,8_8
2087,200,0.75,50,10000,2024-09-19 16:21:44+00:00,2024-09-19 16:21:45+00:00,8_8
2088,300,0.0,1,100,2024-09-19 16:21:45+00:00,2024-09-19 16:21:47+00:00,8_8
2089,300,0.0,1,1000,2024-09-19 16:21:47+00:00,2024-09-19 16:21:48+00:00,8_8
2090,300,0.0,1,10000,2024-09-19 16:21:49+00:00,2024-09-19 16:21:51+00:00,8_8
2091,300,0.0,10,100,2024-09-19 16:21:51+00:00,2024-09-19 16:21:52+00:00,8_8
2092,300,0.0,10,1000,2024-09-19 16:21:52+00:00,2024-09-19 16:21:54+00:00,8_8
2093,300,0.0,10,10000,2024-09-19 16:21:54+00:00,2024-09-19 16:21:56+00:00,8_8
2094,300,0.0,50,100,2024-09-19 16:21:56+00:00,2024-09-19 16:21:57+00:00,8_8
2095,300,0.0,50,1000,2024-09-19 16:21:57+00:00,2024-09-19 16:21:59+00:00,8_8
2096,300,0.0,50,10000,2024-09-19 16:21:59+00:00,2024-09-19 16:22:01+00:00,8_8
2097,300,0.25,1,100,2024-09-19 16:22:01+00:00,2024-09-19 16:22:02+00:00,8_8
2098,300,0.25,1,1000,2024-09-19 16:22:02+00:00,2024-09-19 16:22:04+00:00,8_8
2099,300,0.25,1,10000,2024-09-19 16:22:04+00:00,2024-09-19 16:22:05+00:00,8_8
2100,300,0.25,10,100,2024-09-19 16:22:05+00:00,2024-09-19 16:22:07+00:00,8_8
2101,300,0.25,10,1000,2024-09-19 16:22:07+00:00,2024-09-19 16:22:08+00:00,8_8
2102,300,0.25,10,10000,2024-09-19 16:22:08+00:00,2024-09-19 16:22:10+00:00,8_8
2103,300,0.25,50,100,2024-09-19 16:22:10+00:00,2024-09-19 16:22:11+00:00,8_8
2104,300,0.25,50,1000,2024-09-19 16:22:11+00:00,2024-09-19 16:22:13+00:00,8_8
2105,300,0.25,50,10000,2024-09-19 16:22:13+00:00,2024-09-19 16:22:14+00:00,8_8
2106,300,0.5,1,100,2024-09-19 16:22:14+00:00,2024-09-19 16:22:16+00:00,8_8
2107,300,0.5,1,1000,2024-09-19 16:22:16+00:00,2024-09-19 16:22:18+00:00,8_8
2108,300,0.5,1,10000,2024-09-19 16:22:18+00:00,2024-09-19 16:22:19+00:00,8_8
2109,300,0.5,10,100,2024-09-19 16:22:19+00:00,2024-09-19 16:22:21+00:00,8_8
2110,300,0.5,10,1000,2024-09-19 16:22:21+00:00,2024-09-19 16:22:22+00:00,8_8
2111,300,0.5,10,10000,2024-09-19 16:22:22+00:00,2024-09-19 16:22:24+00:00,8_8
2112,300,0.5,50,100,2024-09-19 16:22:24+00:00,2024-09-19 16:22:25+00:00,8_8
2113,300,0.5,50,1000,2024-09-19 16:22:25+00:00,2024-09-19 16:22:27+00:00,8_8
2114,300,0.5,50,10000,2024-09-19 16:22:27+00:00,2024-09-19 16:22:28+00:00,8_8
2115,300,0.75,1,100,2024-09-19 16:22:28+00:00,2024-09-19 16:22:30+00:00,8_8
2116,300,0.75,1,1000,2024-09-19 16:22:30+00:00,2024-09-19 16:22:32+00:00,8_8
2117,300,0.75,1,10000,2024-09-19 16:22:32+00:00,2024-09-19 16:22:33+00:00,8_8
2118,300,0.75,10,100,2024-09-19 16:22:33+00:00,2024-09-19 16:22:35+00:00,8_8
2119,300,0.75,10,1000,2024-09-19 16:22:35+00:00,2024-09-19 16:22:37+00:00,8_8
2120,300,0.75,10,10000,2024-09-19 16:22:37+00:00,2024-09-19 16:22:39+00:00,8_8
2121,300,0.75,50,100,2024-09-19 16:22:39+00:00,2024-09-19 16:22:40+00:00,8_8
2122,300,0.75,50,1000,2024-09-19 16:22:40+00:00,2024-09-19 16:22:42+00:00,8_8
2123,300,0.75,50,10000,2024-09-19 16:22:42+00:00,2024-09-19 16:22:44+00:00,8_8
2124,400,0.0,1,100,2024-09-19 16:22:44+00:00,2024-09-19 16:22:45+00:00,8_8
2125,400,0.0,1,1000,2024-09-19 16:22:45+00:00,2024-09-19 16:22:47+00:00,8_8
2126,400,0.0,1,10000,2024-09-19 16:22:47+00:00,2024-09-19 16:22:49+00:00,8_8
2127,400,0.0,10,100,2024-09-19 16:22:49+00:00,2024-09-19 16:22:50+00:00,8_8
2128,400,0.0,10,1000,2024-09-19 16:22:50+00:00,2024-09-19 16:22:52+00:00,8_8
2129,400,0.0,10,10000,2024-09-19 16:22:52+00:00,2024-09-19 16:22:53+00:00,8_8
2130,400,0.0,50,100,2024-09-19 16:22:53+00:00,2024-09-19 16:22:55+00:00,8_8
2131,400,0.0,50,1000,2024-09-19 16:22:55+00:00,2024-09-19 16:22:56+00:00,8_8
2132,400,0.0,50,10000,2024-09-19 16:22:56+00:00,2024-09-19 16:22:58+00:00,8_8
2133,400,0.25,1,100,2024-09-19 16:22:58+00:00,2024-09-19 16:22:59+00:00,8_8
2134,400,0.25,1,1000,2024-09-19 16:22:59+00:00,2024-09-19 16:23:01+00:00,8_8
2135,400,0.25,1,10000,2024-09-19 16:23:01+00:00,2024-09-19 16:23:02+00:00,8_8
2136,400,0.25,10,100,2024-09-19 16:23:02+00:00,2024-09-19 16:23:04+00:00,8_8
2137,400,0.25,10,1000,2024-09-19 16:23:04+00:00,2024-09-19 16:23:05+00:00,8_8
2138,400,0.25,10,10000,2024-09-19 16:23:05+00:00,2024-09-19 16:23:08+00:00,8_8
2139,400,0.25,50,100,2024-09-19 16:23:08+00:00,2024-09-19 16:23:09+00:00,8_8
2140,400,0.25,50,1000,2024-09-19 16:23:09+00:00,2024-09-19 16:23:11+00:00,8_8
2141,400,0.25,50,10000,2024-09-19 16:23:11+00:00,2024-09-19 16:23:13+00:00,8_8
2142,400,0.5,1,100,2024-09-19 16:23:13+00:00,2024-09-19 16:23:14+00:00,8_8
2143,400,0.5,1,1000,2024-09-19 16:23:14+00:00,2024-09-19 16:23:16+00:00,8_8
2144,400,0.5,1,10000,2024-09-19 16:23:16+00:00,2024-09-19 16:23:17+00:00,8_8
2145,400,0.5,10,100,2024-09-19 16:23:17+00:00,2024-09-19 16:23:19+00:00,8_8
2146,400,0.5,10,1000,2024-09-19 16:23:19+00:00,2024-09-19 16:23:21+00:00,8_8
2147,400,0.5,10,10000,2024-09-19 16:23:21+00:00,2024-09-19 16:23:22+00:00,8_8
2148,400,0.5,50,100,2024-09-19 16:23:22+00:00,2024-09-19 16:23:24+00:00,8_8
2149,400,0.5,50,1000,2024-09-19 16:23:24+00:00,2024-09-19 16:23:25+00:00,8_8
2150,400,0.5,50,10000,2024-09-19 16:23:25+00:00,2024-09-19 16:23:27+00:00,8_8
2151,400,0.75,1,100,2024-09-19 16:23:27+00:00,2024-09-19 16:23:29+00:00,8_8
2152,400,0.75,1,1000,2024-09-19 16:23:29+00:00,2024-09-19 16:23:30+00:00,8_8
2153,400,0.75,1,10000,2024-09-19 16:23:30+00:00,2024-09-19 16:23:32+00:00,8_8
2154,400,0.75,10,100,2024-09-19 16:23:32+00:00,2024-09-19 16:23:33+00:00,8_8
2155,400,0.75,10,1000,2024-09-19 16:23:33+00:00,2024-09-19 16:23:35+00:00,8_8
2156,400,0.75,10,10000,2024-09-19 16:23:35+00:00,2024-09-19 16:23:37+00:00,8_8
2157,400,0.75,50,100,2024-09-19 16:23:37+00:00,2024-09-19 16:23:38+00:00,8_8
2158,400,0.75,50,1000,2024-09-19 16:23:38+00:00,2024-09-19 16:23:40+00:00,8_8
2159,400,0.75,50,10000,2024-09-19 16:23:40+00:00,2024-09-19 16:23:41+00:00,8_8
2160,500,0.0,1,100,2024-09-19 16:23:41+00:00,2024-09-19 16:23:43+00:00,8_8
2161,500,0.0,1,1000,2024-09-19 16:23:43+00:00,2024-09-19 16:23:44+00:00,8_8
2162,500,0.0,1,10000,2024-09-19 16:23:44+00:00,2024-09-19 16:23:46+00:00,8_8
2163,500,0.0,10,100,2024-09-19 16:23:46+00:00,2024-09-19 16:23:47+00:00,8_8
2164,500,0.0,10,1000,2024-09-19 16:23:47+00:00,2024-09-19 16:23:48+00:00,8_8
2165,500,0.0,10,10000,2024-09-19 16:23:48+00:00,2024-09-19 16:23:50+00:00,8_8
2166,500,0.0,50,100,2024-09-19 16:23:50+00:00,2024-09-19 16:23:51+00:00,8_8
2167,500,0.0,50,1000,2024-09-19 16:23:51+00:00,2024-09-19 16:23:53+00:00,8_8
2168,500,0.0,50,10000,2024-09-19 16:23:53+00:00,2024-09-19 16:23:54+00:00,8_8
2169,500,0.25,1,100,2024-09-19 16:23:54+00:00,2024-09-19 16:23:56+00:00,8_8
2170,500,0.25,1,1000,2024-09-19 16:23:56+00:00,2024-09-19 16:23:57+00:00,8_8
2171,500,0.25,1,10000,2024-09-19 16:23:57+00:00,2024-09-19 16:23:58+00:00,8_8
2172,500,0.25,10,100,2024-09-19 16:23:58+00:00,2024-09-19 16:24:00+00:00,8_8
2173,500,0.25,10,1000,2024-09-19 16:24:00+00:00,2024-09-19 16:24:02+00:00,8_8
2174,500,0.25,10,10000,2024-09-19 16:24:02+00:00,2024-09-19 16:24:03+00:00,8_8
2175,500,0.25,50,100,2024-09-19 16:24:03+00:00,2024-09-19 16:24:04+00:00,8_8
2176,500,0.25,50,1000,2024-09-19 16:24:04+00:00,2024-09-19 16:24:06+00:00,8_8
2177,500,0.25,50,10000,2024-09-19 16:24:06+00:00,2024-09-19 16:24:07+00:00,8_8
2178,500,0.5,1,100,2024-09-19 16:24:07+00:00,2024-09-19 16:24:09+00:00,8_8
2179,500,0.5,1,1000,2024-09-19 16:24:09+00:00,2024-09-19 16:24:10+00:00,8_8
2180,500,0.5,1,10000,2024-09-19 16:24:10+00:00,2024-09-19 16:24:12+00:00,8_8
2181,500,0.5,10,100,2024-09-19 16:24:12+00:00,2024-09-19 16:24:13+00:00,8_8
2182,500,0.5,10,1000,2024-09-19 16:24:13+00:00,2024-09-19 16:24:15+00:00,8_8
2183,500,0.5,10,10000,2024-09-19 16:24:15+00:00,2024-09-19 16:24:16+00:00,8_8
