canopy_moisture,run_max_mem_rss_bytes,sim_time,surface_moisture,threads,wind_direction,wind_speed,run_uuid,area,runtime,cpu_usage_total,mem_usage_total,transmitted_packets_total,received_packets_total,transmitted_bandwidth_total,received_bandwidth_total,queue_seconds,hardware
0.3,3442500.0,15022,0.1,1,90.0,5.0,17c6ff5c-814e-4afe-8351-afe94b1ce9f1,1369900.0,12976.0,25906.40441271832,7356461056.0,30235.463400540124,77426.37459506173,4143437.78303912,795346102.96277,57.0,3_24
0.3,3441452.0,15022,0.3,1,90.0,3.0,b7f2195d-7d1c-4203-bd1c-0f4c261f9da3,1369900.0,15670.0,30904.37294863631,7353335807.0,39884.28800842669,59098.018104069175,66748717.87440656,474065421.7246932,24.0,3_24
0.3,3441388.0,15022,0.3,1,90.0,5.0,899c71f4-c127-4186-a4b4-794a09131025,1369900.0,15257.0,30468.35321288973,7353335807.0,37176.55217244095,55869.4094406168,3916969.378242257,472723727.6113068,24.0,3_24
0.5,3449444.0,15022,0.1,1,90.0,3.0,f2b1e318-02c9-48db-ae55-bda04d522c2f,1369900.0,8033.0,16066.71976608381,7389372415.0,24440.0880910516,49622.71141134296,2606766.0541177653,239456201.60457543,49.0,3_24
0.5,3449448.0,15022,0.1,1,90.0,5.0,6ebb47e2-2fe9-450b-bf18-ef7195f682cc,1369900.0,13705.0,21751.2862757349,7391043583.0,46006.26942169416,71578.5853726499,2887923.233557788,475514387.837415,48.0,3_24
0.5,3443252.0,15022,0.3,1,90.0,3.0,24207c26-a24c-4f6c-b8e6-5bebf61ea9e5,1369900.0,12894.0,25661.59994503313,7384141824.0,33630.64463957041,88293.06845594625,3697025.462374431,468577687.8518524,18.0,3_24
0.5,3443264.0,15022,0.3,1,90.0,5.0,d33b5c98-46ea-47a7-9dab-2b397dab1650,1369900.0,12751.0,25514.612819047405,7384141824.0,33586.58145597485,88112.9949081761,3689191.13585849,468648050.15358806,18.0,3_24
0.3,3445336.0,15022,0.1,1,90.0,5.0,93c7fe42-b82f-41b2-8ffa-0f3c93bc170d,1369900.0,11905.0,35716.591582241264,11037937663.0,22194.60984848485,38737.34890572391,2284636.643097644,253557362.81481484,63.0,3_24
0.3,3445104.0,15022,0.1,1,90.0,3.0,792ed512-54ff-4cea-87b1-cdbb3f8bb8b2,1369900.0,15168.0,39020.82019928514,11042320383.0,31305.884206748025,60692.30339794209,51886898.75387652,473741505.0819096,46.0,3_24
0.3,3445252.0,15022,0.3,1,90.0,3.0,b29d1106-f18a-4b69-80fa-93f78e0e51bf,1369900.0,11911.0,23820.0744406742,7375474687.0,32307.960829124582,69493.50389419192,3288756.5985814813,464857119.8267592,17.0,3_24
0.3,3445392.0,15022,0.3,1,90.0,5.0,d8b044f4-2537-4aeb-b736-0b8041cd6319,1369900.0,12732.0,24679.008025726063,7375503359.0,37279.223386435726,72116.52516542524,100615602.08218278,465924799.2761568,12.0,3_24
0.5,3441460.0,15022,0.1,1,90.0,3.0,12253dd1-d830-4d51-a52d-ed57ba577ba1,1369900.0,12052.0,24060.164531279133,7354658815.0,44013.81870324189,53323.789997173735,3529269.5395087283,243727465.08564943,11.0,3_24
0.5,3441396.0,15022,0.1,1,90.0,5.0,b1735d7f-cbfb-4245-8362-86026e005bfa,1369900.0,13152.0,25178.261528292773,7354658815.0,28734.99812510049,53722.272680872025,3592736.1085737166,243696160.84001216,13.0,3_24
0.5,3443236.0,15022,0.3,1,90.0,3.0,c2541acc-c8ad-41c0-90f4-a251011e6165,1369900.0,11387.0,33741.77832028348,11039256575.0,40677.90193785054,84540.0754854939,101858021.07780442,802461716.7286172,39.0,3_24
0.5,3443316.0,15022,0.3,1,90.0,5.0,a9116e26-0cd1-4cb6-8036-53ac542ceddc,1369900.0,10963.0,32889.32592291121,11039256575.0,35807.32639452055,81534.77429388127,4531798.378871507,801260790.7957802,40.0,3_24
0.3,3443220.0,15022,0.1,1,90.0,3.0,151e5507-4d02-47ff-a23d-59b24230469b,1369900.0,10767.0,32088.602930676,11037347839.0,75394.84078212289,152397.597395717,6487221.761782961,480151687.8555941,32.0,3_24
0.3,3443124.0,15022,0.1,1,90.0,5.0,6b4aedb6-95a1-48c7-93e8-6b1aa0ed65d2,1369900.0,13189.0,34569.20306876624,11037347839.0,77178.06063956108,153919.4271937437,21849841.94847048,480911718.3079044,37.0,3_24
0.3,3445984.0,15022,0.3,1,90.0,3.0,9139cce2-8157-4813-8078-7fb3266a9603,1369900.0,11024.0,33082.1203592855,11069038591.0,20176.534426229508,34535.8466302368,2028085.6856102005,175765648.98469943,55.0,3_24
0.3,3446040.0,15022,0.3,1,90.0,5.0,8108c5ce-e101-4dda-ad1c-555ba92c6292,1369900.0,12515.0,34574.5193021141,11069595647.0,20857.380973717947,35067.71659642707,2112903.317985852,175914160.88834006,57.0,3_24
0.5,3447328.0,15022,0.1,1,90.0,5.0,87d9cf19-f887-413e-8caf-703404a3ec32,1369900.0,12207.0,24419.47522924752,7364550655.0,17385.456157635468,29819.95935960592,2202075.653694581,238636736.27862063,157.0,3_24
0.5,3447364.0,15022,0.1,1,90.0,3.0,d89b8a04-b47b-4147-833f-d9570a3354aa,1369900.0,14079.0,26286.51980656202,7365591039.0,22654.86741192412,50876.25237127372,2982080.3815718163,474114052.64156544,57.0,3_24
0.5,3438940.0,15022,0.3,1,90.0,5.0,855ba5f5-597d-4457-95ce-d18f21fb8b15,1369900.0,8125.0,16167.125855209542,7355236352.0,42924.74344814815,87552.37013382716,4230522.781190123,474390117.3482354,21.0,3_24
0.5,3438776.0,15022,0.3,1,90.0,3.0,558f9feb-65bc-4da7-8846-9612c10aa1a0,1369900.0,11437.0,19522.32576977193,7355863040.0,45950.77591215123,90617.22669871172,19638721.700714704,475815826.46002114,23.0,3_24
0.3,3439632.0,15022,0.1,1,90.0,5.0,b5865b65-1041-4fb6-b8a9-df8930c93dc3,1369900.0,12517.0,25025.723091856085,7349444607.0,14873.970112179486,21562.741987179485,1701951.9386217948,137291331.41458333,47.0,3_24
0.3,3439604.0,15022,0.1,1,90.0,3.0,8b8b70ee-ac5d-4d82-bf72-7077e67b13b0,1369900.0,12580.0,25120.61491790343,7349444607.0,17409.969531516606,24350.61720853671,73210974.6766438,138221626.95349634,45.0,3_24
0.3,3437972.0,15022,0.3,1,90.0,5.0,754dd0ba-6b10-44be-9cfb-1afcd75fbed7,1369900.0,11302.0,42557.31654110383,14687072255.0,29209.483413893875,72829.32177673993,3479806.8820961416,474200607.2808184,41.0,3_24
0.3,3438200.0,15022,0.3,1,90.0,3.0,8b5fd74d-b81a-42bb-9afa-a756bd541d53,1369900.0,9979.0,39926.35215852907,14686896127.0,28526.324389037727,72197.04240608076,3395119.7027512654,474124369.6092771,49.0,3_24
0.5,3444892.0,15022,0.1,1,90.0,3.0,4d48101d-0eb5-4694-98ef-23d842ad76d8,1369900.0,12216.0,20012.91303231665,7369203712.0,68395.21785405582,82549.21633839523,51288792.50525085,788634660.7614815,68.0,3_24
0.5,3444716.0,15022,0.1,1,90.0,5.0,a70a6e7e-0927-4bf3-b4b9-b2e1bc0d5961,1369900.0,7801.0,15568.840029859237,7368359936.0,64038.54749034748,79478.58275418275,5874112.457786357,787485995.7961972,65.0,3_24
0.5,3441624.0,15022,0.3,1,90.0,3.0,0f1dbdd1-331c-49d2-9e14-0d4effce1b9c,1369900.0,11990.0,23933.981783246763,7357382655.0,36281.20251810599,86353.77707387187,3878443.823908641,475107122.98959947,33.0,3_24
0.5,3441664.0,15022,0.3,1,90.0,5.0,f247d098-6f6a-4e53-8737-da848d484afb,1369900.0,12611.0,24589.877462156703,7357476863.0,41287.97156634447,89076.15519239001,101410661.11355887,476273335.57400656,32.0,3_24
0.3,11094928.0,18801,0.1,1,90.0,5.0,f1c93a13-7c9e-4d22-98ce-931948841229,1854216.0,33777.0,101340.6318011262,34764795903.0,45805.616,143569.7648,4494887.035999999,1311621651.0770698,8.0,3_24
0.3,11105668.0,18801,0.1,1,90.0,3.0,429e4261-6ac3-450a-9955-c7979c31c8cb,1854216.0,51474.0,119108.4390481647,34784313343.0,54839.36395347948,152618.8639848873,272809064.2569337,1313548879.7764604,8.0,3_24
0.3,11129472.0,18801,0.3,1,90.0,3.0,7c585c8b-dcf9-4f2a-aa4a-eddada3c195f,1854216.0,48307.0,96040.18358891144,23251025919.0,72587.18923206409,157599.26319053344,8314328.210835566,2575358311.661157,24.0,3_24
0.3,11128832.0,18801,0.3,1,90.0,5.0,60b3fc1f-f675-498f-90fb-077460d9dc2e,1854216.0,47668.0,95403.3326785327,23251025919.0,72371.04335249789,157365.9944979219,7885987.352085956,2575176973.0714216,25.0,3_24
0.5,11080664.0,18801,0.1,1,90.0,3.0,71a91fdb-9915-4ac3-b37e-6e062ddc8949,1854216.0,44366.0,87614.23243066977,23155441663.0,49951.98387862761,85650.64456788858,416821486.02863294,1300929365.954755,38.0,3_24
0.5,11077080.0,18801,0.1,1,90.0,5.0,25c13648-c1a5-4a8e-a825-ce570ef2064a,1854216.0,43191.0,86401.54409896408,23155441663.0,13848.353337969402,14508.13240611961,1729366.0392906817,4863917.32232267,63.0,3_24
0.5,11032752.0,18801,0.3,1,90.0,5.0,50be56c4-ab76-45cb-ac11-6fcc6d16bfe2,1854216.0,29703.0,59367.10926421202,23110074367.0,20813.124469160768,79813.29836501517,2462841.8808711832,1038907385.0224816,56.0,3_24
0.5,11023672.0,18801,0.3,1,90.0,3.0,651221fe-e756-4766-82ce-0e12d1401c76,1854216.0,50963.0,80706.1682992005,23117627391.0,19748.73835926065,24536.64773275048,164607879.42678168,94503863.95775588,86.0,3_24
0.3,11086172.0,18801,0.1,1,90.0,5.0,c05ffefc-e697-4416-8fa1-b1e72a66a5f3,1854216.0,26948.0,53871.78520531489,23196401663.0,52641.19523247913,110449.5562415012,4156863.599898532,588510886.7762675,108.0,3_24
0.3,11084452.0,18801,0.1,1,90.0,3.0,0bfc25ea-1239-4ce9-a1e5-0ffbbc7dfa15,1854216.0,53374.0,80312.95377822674,23206998015.0,71124.35187131542,185261.35375435333,260559847.5880736,1312910386.4471874,15.0,3_24
0.3,11111048.0,18801,0.3,1,90.0,5.0,ba6397e9-5772-4c40-9bf7-1556ebdf55b6,1854216.0,24943.0,49837.37009849871,23243481087.0,76173.3192369478,241850.9359437751,6374849.800120482,1318208735.5988948,36.0,3_24
0.3,11111040.0,18801,0.3,1,90.0,3.0,2b0e7c9c-282a-4d85-8278-a731d1850825,1854216.0,25912.0,50853.9864724138,23243481087.0,87677.24716343737,257628.30446222163,418177416.41088295,1320344165.3506055,35.0,3_24
0.5,11139592.0,18801,0.1,1,90.0,5.0,03b5092e-8777-4878-87f3-6456ce7a0f6d,1854216.0,29755.0,89193.94530318926,34893463551.0,20500.81965481481,34859.26477319865,2115149.0512743434,334740921.63516235,47.0,3_24
0.5,11114144.0,18801,0.1,1,90.0,3.0,9bf1835c-f756-4046-802c-1e44cf709b95,1854216.0,39097.0,98581.76478110685,34894217215.0,28571.212449303843,40464.49467536016,205921314.2093799,335717328.8175568,53.0,3_24
0.5,11135200.0,18801,0.3,1,90.0,5.0,153fc824-a0d1-415e-b1dc-c5bf36d22207,1854216.0,42661.0,80484.79372798494,23286030335.0,63543.176608515016,169792.95193535305,132063682.51234938,1546648780.9322617,62.0,3_24
0.5,11135096.0,18801,0.3,1,90.0,3.0,3f9b4574-6116-4b8c-94a9-dfb894003b23,1854216.0,37770.0,75572.08018104958,23284445183.0,58729.796250317966,166349.86608956015,5929276.850018496,1545754049.697652,62.0,3_24
0.3,11129832.0,18801,0.1,1,90.0,5.0,07f3c604-55a5-43d8-9829-05355c83b061,1854216.0,42917.0,85855.58805248448,23258800127.0,41597.61666666666,125236.19659843824,4752211.463650117,2289153878.9041395,16.0,3_24
0.3,11129408.0,18801,0.1,1,90.0,3.0,fe1764c5-2243-4461-874d-b82aa405a974,1854216.0,52530.0,95530.9803426727,23259598847.0,27726.93352646687,39870.41419959707,219356998.1565424,470315606.5973934,38.0,3_24
0.3,11104292.0,18801,0.3,1,90.0,5.0,a7055436-37ac-4aa6-ad16-6aa9d8bb32d7,1854216.0,33023.0,65972.56514445553,23197057023.0,43979.43149394893,98203.48868091698,3979594.241944242,1199312535.2728567,36.0,3_24
0.3,11104524.0,18801,0.3,1,90.0,3.0,364247cd-9e56-4beb-8b6e-ebd90c82a158,1854216.0,49092.0,82086.9958307712,23197966335.0,57286.89725309002,115917.6171162246,363251460.15567845,1201112962.286492,31.0,3_24
0.5,11135112.0,18801,0.1,1,90.0,5.0,3db66bde-f12f-4d9e-a452-eecb325da557,1854216.0,41101.0,82183.57748546785,23256514559.0,47045.11030471457,120227.29663036724,4422819.528297906,2282775888.773896,40.0,3_24
0.5,11121260.0,18801,0.1,1,90.0,3.0,19bf3585-0481-4067-b66c-e2b0de1cb7f2,1854216.0,51586.0,92690.5556176287,23257657343.0,42438.09322133755,105996.37367164332,4604665.008258768,2068622400.423036,43.0,3_24
0.5,11142596.0,18801,0.3,1,90.0,3.0,7261dd78-bfc6-473f-b6b6-53380013ae71,1854216.0,42529.0,83168.98753171749,23301636095.0,50631.5177738324,103725.87765879255,417492075.7491588,1313577686.1567538,56.0,3_24
0.5,11160212.0,18801,0.3,1,90.0,5.0,609fde37-30f2-4eab-8ae5-2b223693a37a,1854216.0,40580.0,81196.2417218699,23301636095.0,18892.279052553666,28703.36762891685,2106512.507031828,413512613.97557366,169.0,3_24
0.3,11097384.0,18801,0.1,1,90.0,5.0,c3bbde78-cd6c-4c36-9c3e-a08691a9fadb,1854216.0,33728.0,101168.98541590244,34764541951.0,31724.74413772633,173882.90810329476,3261604.721816563,1258550189.587593,65.0,3_24
0.3,11096060.0,18801,0.1,1,90.0,3.0,443bc45b-56cd-4934-b8c0-c49e4cfe3f59,1854216.0,34558.0,102041.82958812929,34764722175.0,36313.29925290229,177420.27888722025,154918727.04862818,1259030467.070539,67.0,3_24
0.3,11062492.0,18801,0.3,1,90.0,3.0,47fa32be-72a4-4984-8e3e-185db2f16e89,1854216.0,32816.0,98481.1832735212,34661044223.0,43213.2384873437,110621.64592863676,3865478.605733455,672135337.4363525,33.0,3_24
0.3,11062600.0,18801,0.3,1,90.0,5.0,75bd7832-cde8-4cb8-9fcf-c8e99d557ead,1854216.0,46236.0,111984.5614935833,34661642239.0,50851.35429570502,117974.97125797263,231726791.1683207,674062672.6845284,19.0,3_24
0.5,11132496.0,18801,0.1,1,90.0,5.0,183dc87f-5887-42ff-ae0b-17e990e293b8,1854216.0,32939.0,131753.06693821523,46505271295.0,84529.13541932544,236027.2497827408,7206926.447150654,1319039453.006823,30.0,3_24
0.5,11131092.0,18801,0.1,1,90.0,3.0,a1bdbfa8-250d-4eef-a571-711f4420681c,1854216.0,35440.0,136827.49562403568,46505476095.0,87208.47036787277,238629.75728361227,95450668.89098172,1319506045.5286503,30.0,3_24
0.5,11080152.0,18801,0.3,1,90.0,5.0,d74d5d41-1fab-4f5f-bd2a-59dcc88be250,1854216.0,40779.0,98578.48178095574,34769154047.0,29308.651411759656,53719.62273696245,415511728.4224826,498464606.7902501,48.0,3_24
0.5,11087724.0,18801,0.3,1,90.0,3.0,619958b6-0615-4e72-b48a-1d7c74901ec7,1854216.0,28849.0,86557.15464954366,34767810559.0,13915.836905555556,43426.888996875,1683988.0106184026,496731033.7054865,44.0,3_24
0.3,11115996.0,18801,0.1,1,90.0,3.0,8e3d05a5-25f4-4cab-88ad-532c149ecfe0,1854216.0,33196.0,66344.74482087148,23225311231.0,89925.5593116132,162795.9710973865,7347690.021734638,1311647051.1378238,58.0,3_24
0.3,11111600.0,18801,0.1,1,90.0,5.0,3dbbc048-07e5-4448-92c4-7560149af388,1854216.0,49079.0,82278.40592893833,23226789887.0,91647.9628472313,164057.8622211754,7312128.697167989,1311496069.4406655,76.0,3_24
0.3,11129204.0,18801,0.3,1,90.0,3.0,b194b7db-34a4-4f43-96a8-86e08b9d0814,1854216.0,48253.0,96472.806949206,23247556607.0,54068.18301182328,221385.2853557353,4938799.144098735,1317736861.6606884,13.0,3_24
0.3,11129128.0,18801,0.3,1,90.0,5.0,d485c754-26ea-4870-8039-8a55193d22f4,1854216.0,48512.0,96795.5196629504,23247556607.0,63005.93101562036,234256.7664259132,416708654.911008,1319210063.9689696,15.0,3_24
0.5,10950880.0,18801,0.1,1,90.0,5.0,ef6b4463-0504-4164-839d-1e0cfacd2942,1854216.0,32951.0,65862.83119056327,22881751039.0,49778.72821865008,178893.81599648873,4506125.697914525,1362105611.5622363,26.0,3_24
0.5,10949724.0,18801,0.1,1,90.0,3.0,aac42caf-2622-4dde-b53a-89518862c8e6,1854216.0,50766.0,83717.2002227881,22883860479.0,59685.30334108986,191216.217852175,246520530.66278163,1364180151.553064,25.0,3_24
0.5,11084456.0,18801,0.3,1,90.0,5.0,8138cabb-7bf0-48dc-b3c9-16865ca49bfe,1854216.0,39633.0,76514.56013654747,23170875391.0,58722.38258659066,192663.68882301848,5993730.8797957655,2285824180.8972487,36.0,3_24
0.5,11078684.0,18801,0.3,1,90.0,3.0,a9420176-a8e7-4d11-9f5f-55ae8fa418aa,1854216.0,36845.0,73713.9576154128,23170711551.0,58248.49089921216,192164.79706601467,5932599.688807389,2285857595.1087685,36.0,3_24
0.3,11118340.0,18801,0.1,1,90.0,3.0,ae5a2e1a-c837-4b34-8423-70847a0e5b20,1854216.0,39331.0,78651.8810260619,23239024639.0,32454.580916030536,101604.20628732826,3528625.200890586,1306218466.4455786,52.0,3_24
0.3,11120096.0,18801,0.1,1,90.0,5.0,f0ef514d-a592-46ac-bd82-a1112274ee7f,1854216.0,42947.0,82301.18314455629,23239606271.0,45960.59377394407,120368.69373428365,417570088.8702284,1308374602.204062,50.0,3_24
0.3,11119980.0,18801,0.3,1,90.0,5.0,579f8d39-b313-4215-9f37-d960b49a64a1,1854216.0,45998.0,91977.89622479527,23229800447.0,34943.72361962825,143888.77407533093,3832771.563655133,1309359633.5663905,60.0,3_24
0.3,11120180.0,18801,0.3,1,90.0,3.0,31fd807a-416e-4183-a717-45d25598f5b5,1854216.0,49537.0,95557.51679777696,23229083647.0,32310.481429660147,72191.20462419563,192692259.92239475,835649410.9422097,63.0,3_24
0.5,11144392.0,18801,0.1,1,90.0,5.0,4f8ba363-bfc3-41fa-8e5b-f99810a65501,1854216.0,46560.0,81592.1331367286,23279689727.0,64383.47473674795,196453.83231148825,392851685.1433159,1314811707.39215,27.0,3_24
0.5,11144192.0,18801,0.1,1,90.0,3.0,4ad1971c-7e98-4bfe-9a60-b8273fb0d80f,1854216.0,35016.0,69995.05104130582,23279235071.0,50820.24939965695,178837.86449399657,4669513.734819897,1312527108.4785538,15.0,3_24
0.5,11102752.0,18801,0.3,1,90.0,5.0,72909f08-200d-4400-a16d-2391589a0e23,1854216.0,45828.0,91610.78604113674,23194841087.0,54392.36424361494,242301.9666970094,5036841.335559921,1316681222.005951,29.0,3_24
0.5,11102664.0,18801,0.3,1,90.0,3.0,f398ed88-274c-47b5-a18c-3879e642c26f,1854216.0,47154.0,92980.51759846468,23194927103.0,62679.23295309457,254807.77990086327,409766533.6532136,1318182504.082799,28.0,3_24
0.3,11167468.0,18801,0.1,1,90.0,5.0,2173fe3a-502f-40bc-86c1-006f96d514d8,1854216.0,32800.0,97969.74392338171,34987134975.0,173760.9499182766,428324.34700483305,388734704.7771959,2310296295.330749,39.0,3_24
0.3,11166716.0,18801,0.1,1,90.0,3.0,8204be78-f0cd-4b72-8e0f-37dab3e64102,1854216.0,32358.0,97045.5447662934,34986852351.0,166293.71778700998,418368.6429643602,12683263.125478163,2309528954.4768696,42.0,3_24
0.3,11026396.0,18801,0.3,1,90.0,5.0,b82523d7-0b2d-48f8-be98-2256c56da462,1854216.0,32794.0,65541.38212213186,23052247039.0,74416.84118092187,103161.55964942004,6723483.7044769535,1685125696.739801,52.0,3_24
0.3,11026200.0,18801,0.3,1,90.0,3.0,8e78bdd3-3366-462f-badd-1ef092ae74d4,1854216.0,49709.0,82499.1402601827,23053402111.0,89456.12021920197,123426.46334056172,209173600.37524983,1687450696.272601,55.0,3_24
0.5,11102232.0,18801,0.1,1,90.0,3.0,18ba414d-4090-44c7-878c-b4b822cd3d6d,1854216.0,34606.0,103840.89153993744,34804011007.0,19298.654050925925,36684.76452546296,2160683.087731481,563307806.4880208,61.0,3_24
0.5,11114124.0,18801,0.1,1,90.0,5.0,87707f03-dcb2-42a9-a691-65a15f726e2b,1854216.0,41316.0,110595.99224694006,34804211711.0,24375.27555315557,40973.65356385768,153821467.44053236,564140142.5208226,65.0,3_24
0.5,11076940.0,18801,0.3,1,90.0,5.0,02f5356b-d1da-4768-aee2-daf6d5e513a5,1854216.0,39562.0,79148.23755910047,23144595455.0,32784.231512392515,86742.39257966616,3676265.331917046,1302383216.483894,14.0,3_24
0.5,11071008.0,18801,0.3,1,90.0,3.0,cc03aaef-313d-450d-bf1d-68e6ce090661,1854216.0,41605.0,81216.07524516809,23143616511.0,25771.9570707948,59695.82665681546,2951562.9336615447,943445550.8394868,17.0,3_24
0.3,11131808.0,18801,0.1,1,90.0,3.0,0a58c945-3557-42d1-a30f-410c5cce75ca,1854216.0,23979.0,47940.47786318619,23283081215.0,18508.10363408521,37201.50701754386,1991271.6518797,641180218.3329574,28.0,3_24
0.3,11133420.0,18801,0.1,1,90.0,5.0,d2330a6f-487a-4c31-8c19-2b56997bb972,1854216.0,49042.0,73028.37433553384,23287308287.0,25434.138403637327,43034.77904707186,103351786.82691672,642577541.3125032,29.0,3_24
0.3,11061800.0,18801,0.3,1,90.0,3.0,20c480aa-3633-4357-af2f-b4bdce1e8aca,1854216.0,26342.0,52076.70994438008,23121756159.0,25574.5983885668,61166.28115848123,412216755.2008628,256281086.0381211,78.0,3_24
0.3,11061852.0,18801,0.3,1,90.0,5.0,3bd4a9bd-1812-49d9-968a-b88f87cfec3d,1854216.0,25750.0,51417.58749831382,23122341887.0,45584.48833282337,238686.2314692825,4432004.490784641,1312305874.085474,44.0,3_24
0.5,11068784.0,18801,0.1,1,90.0,5.0,2ddc7e17-65d6-4c6d-808a-d09c5c1ca79c,1854216.0,26367.0,52699.658778788566,23139549183.0,52298.72640592255,322482.55656378134,5164274.4843647685,2292234390.936221,56.0,3_24
0.5,11066888.0,18801,0.1,1,90.0,3.0,da2ddc87-2cd0-4010-8321-80b50e64c531,1854216.0,49882.0,75993.95304960212,23141834751.0,18015.499266811137,18173.183753007204,128400608.19465557,67322506.16536486,76.0,3_24
0.5,11097352.0,18801,0.3,1,90.0,3.0,0e86e35c-cf22-402b-a1d6-f07cff3adf08,1854216.0,27420.0,52973.55234232643,23215910911.0,170635.72920715896,606181.1040224293,14586010.634626713,3283908707.7956066,67.0,3_24
0.5,11097096.0,18801,0.3,1,90.0,5.0,b4ebf0c9-9d69-4e73-bee9-5d376690530e,1854216.0,25554.0,51070.11246511699,23214469119.0,169658.80227226793,605299.0784864865,13624755.004538152,3283241682.750222,68.0,3_24
0.3,11132264.0,18801,0.1,1,90.0,3.0,ec504342-458d-44b9-bc33-e6d11c4c573f,1854216.0,48233.0,144603.4521971174,34859417599.0,29463.588253921385,46911.46357058597,2926177.8049971825,1197038450.155858,21.0,3_24
0.3,11120352.0,18801,0.3,1,90.0,5.0,fc8ca8c9-94a6-4f6d-a179-696e0e1b2a24,1854216.0,35901.0,143659.67008865037,46443397119.0,7799.080585774059,31708.18150242789,1833567.723684947,654334409.2319613,49.0,3_24
0.5,11176848.0,18801,0.1,1,90.0,3.0,cd065549-0917-488b-a1c2-1d90da1d7a11,1854216.0,40001.0,157824.32438610675,46722621439.0,28057.289915856672,69058.1861385785,3127121.3893424897,1015705712.248492,52.0,3_24
0.5,11170004.0,18801,0.1,1,90.0,5.0,ed3f7a72-5ac7-43c6-a933-956d868a861d,1854216.0,38970.0,155866.98081982636,46722580479.0,27851.441448382124,68837.99383667181,3100235.6332819723,1015444867.1185292,52.0,3_24
0.5,11113712.0,18801,0.3,1,90.0,3.0,455d2993-0da9-4de2-a7f8-8d540216a06e,1854216.0,35638.0,136225.84984901093,46432931839.0,44162.078155853545,70813.42840148746,4087493.506194559,658125257.0854037,9.0,3_24
0.5,11100556.0,18801,0.3,1,90.0,5.0,4bcd56cc-9878-4be4-810b-9e073045c98a,1854216.0,32451.0,129814.9741799466,46432931839.0,85004.84354486586,182700.12837742828,7312099.8993380815,1314536241.5954432,8.0,3_24
0.3,11155168.0,18801,0.1,1,90.0,3.0,7fc023f2-db5e-447e-a287-f51c3e5930cd,1854216.0,28750.0,86190.93686128243,35004686336.0,42072.80086539708,131487.03446566005,3839221.53173958,662553439.2024499,23.0,3_24
0.3,11162616.0,18801,0.1,1,90.0,5.0,ec40e19d-51f3-4328-9656-f2c1e95747c0,1854216.0,29543.0,87789.4007999652,35004841984.0,42278.97437779559,131687.2445655205,3866015.910463113,662612797.9475085,21.0,3_24
0.3,11120504.0,18801,0.3,1,90.0,5.0,cd8a6497-974d-4c22-a8ff-14e85ab98327,1854216.0,46978.0,93913.69053530386,23233597439.0,68901.06726304578,179143.77452609158,5755383.345303513,1285611468.1452663,39.0,3_24
0.3,11120408.0,18801,0.3,1,90.0,3.0,0f9e0764-1702-4221-9085-2aeee2132e6f,1854216.0,47861.0,94816.61301985184,23233626111.0,81632.03647465416,194494.6700841697,378432513.6841672,1287207441.955551,38.0,3_24
0.5,11049440.0,18801,0.1,1,90.0,3.0,8e7cade2-1cd0-4ef0-b21a-6ed9b89a4a0c,1854216.0,32625.0,65209.604596574434,23091777535.0,35149.483425414364,99344.0276243094,3474284.1174033154,1277841726.7061815,47.0,3_24
0.5,11051692.0,18801,0.1,1,90.0,5.0,4fc0b552-95e5-4249-8c0f-8fdc49d54d04,1854216.0,33289.0,65929.71772598258,23091978239.0,40957.40597922419,107393.76736024878,206048010.35603824,1278884655.262956,49.0,3_24
0.5,11112596.0,18801,0.3,1,90.0,3.0,8ec4efa3-8fab-4b77-a1fe-bf92da4ccf99,1854216.0,35635.0,106920.96199578865,34838716415.0,41984.45520921089,130987.89623701206,4067169.353692783,909117765.2548988,58.0,3_24
0.5,11099752.0,18801,0.3,1,90.0,5.0,0420ff71-a8ca-4046-9275-cbbcb381a58a,1854216.0,36069.0,107375.082077345,34838818815.0,42091.11116238101,131107.47715186662,4079981.784751758,909451012.4677812,58.0,3_24
0.2,11064100.0,18801,0.2,1,90.0,8.0,10ead9c1-c964-4a50-bb18-c9035ec6bb9e,1854216.0,37170.0,74247.68964997274,23119331327.0,92645.45182724824,228311.4236199516,7457984.672323263,1311599839.8454905,399859.0,3_24
0.2,11062744.0,18801,0.2,1,90.0,1.0,342d753e-a3a6-4c45-9383-c8e999288f2e,1854216.0,44577.0,81711.13741890463,23119769599.0,101978.23818670034,239837.8690597044,364781215.0671447,1313138042.3542583,399858.0,3_24
0.2,11138456.0,18801,0.6,1,90.0,8.0,aecfa953-22b9-415e-9056-dd5bbf41704b,1854216.0,34352.0,68683.84702670039,23266414591.0,105923.1505827506,556310.8424242425,9051958.767249417,3232667137.9288683,401502.0,3_24
0.2,11138488.0,18801,0.6,1,90.0,1.0,5d0def45-7c9d-4d46-8e5b-251dac154d44,1854216.0,38493.0,72864.83963863776,23266525183.0,114828.52597993318,567734.2042475312,337204932.4725761,3234155281.776237,401499.0,3_24
0.4,11143136.0,18801,0.6,1,90.0,8.0,d7f02dc9-eaa5-41e1-8556-e11b229d0a6e,1854216.0,29321.0,87943.98583716723,34908954623.0,28577.55035771516,124988.57829179068,3002440.0703492137,661787782.4281278,208.0,3_24
